Listing Id,Locality,Property Type,Property Subtype,Price,Fully Equipped Kitchen,Number of Rooms,Area,Garden,Terrace,Swimming Pool,New Building
9068199,7000,apartment,apartment,209000,1.0,2,,,True,,False
9068724,1020,apartment,apartment,199000,1.0,1,,,True,,False
9069260,1160,house,house,660000,1.0,4,154.0,,True,,False
9070158,1380,house,villa,3600000,0.0,3,4250.0,,True,,False
9070454,4430,apartment,apartment,211000,1.0,2,,,True,,False
9070455,4430,apartment,apartment,189500,1.0,2,,,True,,False
9070457,4430,apartment,apartment,187500,1.0,2,,,True,,False
9070458,4430,apartment,apartment,189500,1.0,2,,,True,,False
9071867,4570,house,house,211500,0.0,3,85.0,25.0,True,,False
9071868,4570,house,house,221500,0.0,3,110.0,40.0,True,,False
9071869,4570,house,house,191500,0.0,2,45.0,,,,False
9072514,8370,apartment,apartment,330000,1.0,1,,,True,,False
9072889,8530,apartment,apartment,274500,1.0,2,,,True,,True
9072891,8530,apartment,apartment,202500,1.0,2,,,True,,True
9072894,8530,apartment,apartment,204500,1.0,2,,,True,,True
9072897,8530,apartment,apartment,184500,1.0,2,,,True,,True
9073360,1040,apartment,penthouse,990000,1.0,3,,,True,,True
9073373,1040,apartment,penthouse,980000,1.0,3,,,True,,True
9074003,8760,house,villa,790000,1.0,4,1164.0,,True,,False
9074242,6210,apartment,ground floor,145000,1.0,1,,6929.0,True,True,True
9074345,9940,apartment,duplex,297382,1.0,3,,,True,,False
9075080,7850,apartment,apartment,158000,1.0,2,,,True,,False
9075098,7850,apartment,apartment,177000,1.0,2,,,True,,False
9075102,7850,apartment,apartment,186000,1.0,3,,,True,,False
9075231,6600,house,house,110000,0.0,3,73.0,,,,False
9075571,8530,apartment,apartment,235000,1.0,2,,,True,,False
9075958,9800,apartment,apartment,346000,1.0,2,,,True,,True
9075959,9800,apartment,apartment,287000,1.0,2,,,True,,True
9075960,9800,apartment,apartment,284250,1.0,2,,,True,,True
9076252,8301,apartment,ground floor,425000,1.0,3,,,True,,False
9076390,1140,apartment,apartment,210000,1.0,2,,,True,,False
9076398,1150,apartment,ground floor,695000,1.0,2,,,True,,False
9077083,8400,apartment,apartment,635000,0.0,2,,,,,False
9077760,2170,house,house,429000,1.0,3,350.0,200.0,True,,False
9077844,1050,apartment,apartment,515000,1.0,2,,,True,,False
9079055,1060,apartment,penthouse,549000,1.0,3,,,,,False
9079380,1000,apartment,apartment,2250000,1.0,5,,,True,,False
9079488,1180,apartment,apartment,790000,0.0,3,,,True,,False
9080312,6880,house,house,595000,0.0,7,7775.0,,,,False
9081871,1180,house,house,2290000,1.0,7,235.0,110.0,,,False
9082183,1180,house,house,260000,0.0,2,0.0,,True,,False
9083137,6600,house,house,125000,0.0,4,70.0,,,,False
9083221,1180,house,mansion,2290000,1.0,7,236.0,110.0,True,,False
9083748,9000,apartment,penthouse,599000,1.0,3,,,True,,False
9084198,8301,apartment,ground floor,399000,1.0,2,,,True,,False
9084496,1500,apartment,apartment,258000,1.0,2,,,True,,False
9085397,7500,house,exceptional property,1750000,1.0,6,110000.0,,,,False
9086916,1325,apartment,apartment,165000,0.0,1,,,True,,False
9087696,1400,apartment,apartment,240000,1.0,3,,,True,,False
9087941,4000,apartment,ground floor,249000,1.0,3,,,True,,False
9090082,4610,house,house,99000,0.0,2,0.0,,True,,False
9090624,1030,apartment,flat studio,150000,1.0,0,,,,,False
9090654,9140,apartment,duplex,598000,1.0,2,,,True,,True
9090818,1702,house,exceptional property,799000,1.0,5,1830.0,1500.0,True,True,False
9091312,1090,apartment,apartment,245000,1.0,1,,,True,,True
9092523,1640,house,villa,4150000,1.0,6,5568.0,1.0,True,True,False
9094323,1457,house,house,375000,0.0,3,2930.0,,True,,False
9094756,2000,house,exceptional property,2300000,1.0,3,200.0,,,,False
9095760,1200,apartment,apartment,385000,1.0,2,,,True,,False
9098333,8000,house,mansion,2399000,1.0,6,334.0,,True,,False
9099220,1320,house,house,499900,1.0,4,1492.0,,,,False
9100453,7012,house,house,117000,0.0,3,0.0,,True,,False
9100618,4500,house,town house,400000,0.0,3,1610.0,,True,,False
9101952,4577,house,house,27500,1.0,3,493.0,,True,,False
9102057,2060,apartment,apartment,284500,1.0,2,,,True,,False
9102262,2060,apartment,apartment,284500,1.0,2,,,True,,False
9102820,6670,house,house,100000,0.0,3,364.0,,,,False
9103252,9940,apartment,apartment,245000,1.0,2,,,True,,False
9103253,9940,apartment,apartment,265000,1.0,2,,,True,,False
9103527,4100,house,house,86000,0.0,2,191.0,191.0,,,False
9103528,4460,apartment,apartment,199000,1.0,2,,,True,,False
9104737,8470,apartment,apartment,314000,1.0,3,,,True,,False
9104738,8470,apartment,apartment,248000,1.0,2,,,True,,False
9105932,4500,apartment,apartment,219000,0.0,2,,,True,,True
9106855,1000,apartment,apartment,199000,1.0,2,,,True,,False
9107324,8434,apartment,apartment,259000,1.0,2,,,True,,False
9107933,1760,apartment,apartment,273325,1.0,2,,,True,,True
9108172,6700,apartment,apartment,349000,0.0,2,,,True,,True
9108733,7090,apartment,apartment,139000,1.0,1,,,,,False
9108918,7090,apartment,apartment,159000,1.0,1,,,True,,False
9109903,1000,house,mixed use building,575000,1.0,2,75.0,,True,,False
9109959,1180,apartment,apartment,350000,0.0,2,,,True,,False
9110014,1700,apartment,apartment,215000,1.0,2,,1500.0,,,False
9112316,8470,apartment,apartment,197500,1.0,1,,,True,,False
9112346,8470,apartment,apartment,379000,1.0,3,,,True,,False
9112347,8470,apartment,apartment,325000,1.0,3,,,True,,False
9112670,1700,apartment,apartment,229000,1.0,2,,,,,False
9113052,1120,apartment,apartment,265000,1.0,2,,22.0,True,,True
9113516,1300,apartment,apartment,217400,1.0,1,,,True,,True
9113579,1700,apartment,duplex,305000,1.0,3,,1500.0,,,False
9113580,1700,apartment,duplex,305000,1.0,2,,1500.0,,,False
9114251,8800,house,house,1150000,1.0,9,213.0,,True,,False
9114803,1410,house,house,345000,0.0,3,1122.0,782.0,True,,False
9115404,2840,apartment,apartment,259000,0.0,3,,,,,False
9115579,1140,apartment,penthouse,345000,1.0,2,,,True,,False
9116157,1070,apartment,apartment,225000,0.0,1,,,True,,False
9116332,1785,apartment,ground floor,430000,1.0,3,,500.0,True,,False
9119101,9402,house,house,295000,1.0,4,520.0,,True,,False
9119195,1700,house,exceptional property,839000,1.0,5,6234.0,,True,,False
9119414,1180,apartment,apartment,750000,1.0,3,,,True,,False
9119976,6500,house,house,390000,0.0,6,1155.0,,,,False
9120384,2830,house,house,499000,0.0,9,225.0,,,,False
9121702,7300,house,villa,465000,1.0,4,1155.0,900.0,True,True,False
9121703,7300,house,exceptional property,465000,1.0,4,1155.0,900.0,True,True,False
9122027,1332,apartment,ground floor,875000,0.0,3,,,,,True
9123278,2000,apartment,apartment,1950000,1.0,5,,,True,True,False
9123683,5300,house,house,360000,1.0,3,1000.0,1000.0,,,False
9123684,5100,house,house,225000,1.0,3,169.0,,True,,False
9123694,6043,apartment,apartment,190000,1.0,3,,,True,,False
9123823,8400,apartment,apartment,349500,1.0,1,,,,,False
9124113,1000,apartment,apartment,439000,1.0,2,,,True,,False
9124116,1000,apartment,apartment,895000,1.0,3,,,True,,False
9124593,4690,apartment,apartment,160000,1.0,3,,100.0,True,,False
9124599,5100,apartment,apartment,295000,1.0,2,,,,,True
9124820,1400,apartment,apartment,235000,1.0,3,,,True,,False
9125052,1160,apartment,service flat,295000,1.0,2,,,True,,False
9125210,4460,house,house,179000,0.0,5,160.0,98.0,,,False
9125382,1401,house,house,350000,1.0,2,456.0,,True,,False
9126619,9000,house,house,495000,1.0,2,50.0,38.0,,,False
9127247,4570,house,bungalow,159000,1.0,3,1364.0,600.0,True,,False
9127986,1180,apartment,duplex,350000,0.0,2,,,True,,False
9128569,9100,apartment,apartment,318950,1.0,2,,,True,,True
9128580,1050,apartment,apartment,850000,1.0,3,,,True,,False
9129173,3300,house,mixed use building,849000,0.0,9,615.0,,True,,False
9129174,3300,house,mixed use building,749000,0.0,3,241.0,,True,,True
9129216,4000,house,house,100000,0.0,4,60.0,,,,False
9129507,1933,apartment,apartment,1250000,1.0,4,,,True,,True
9130087,1070,apartment,penthouse,315000,1.0,3,,,True,,False
9131381,6792,house,house,315000,1.0,3,200.0,100.0,True,,True
9132067,6640,house,house,125000,0.0,2,1838.0,,,,False
9132514,1325,apartment,apartment,130000,0.0,1,,,,,False
9133072,4800,house,mixed use building,325000,0.0,9,290.0,,True,,False
9134059,4140,house,mixed use building,598000,1.0,4,1300.0,800.0,True,,False
9135039,1325,apartment,apartment,210000,1.0,1,,,True,,True
9135288,8300,house,villa,3500000,1.0,3,656.0,656.0,True,,False
9135743,1200,house,mansion,2495000,1.0,6,561.0,,True,,False
9136669,1180,apartment,apartment,269000,1.0,2,,,True,,False
9136670,1180,apartment,apartment,259000,1.0,2,,,True,,False
9137793,1050,apartment,apartment,975000,1.0,3,,,True,,False
9138930,6220,house,house,100000,0.0,2,651.0,,,,False
9138968,4040,house,house,174000,0.0,7,779.0,,,,False
9138969,4040,apartment,apartment,125000,0.0,7,,,,,False
9138971,4040,house,apartment block,299000,0.0,7,779.0,,,,False
9139564,1020,apartment,duplex,279000,1.0,3,,,,,False
9139972,6600,house,house,210000,0.0,3,2307.0,,,,False
9140576,1180,apartment,apartment,249000,1.0,2,,,True,,False
9141289,4800,house,house,153000,0.0,4,176.0,60.0,,,False
9141500,4000,apartment,apartment,199000,1.0,2,,,True,,False
9141835,1180,apartment,apartment,1400000,0.0,5,,,True,,False
9142082,4367,apartment,apartment,219000,1.0,2,,,True,,False
9142083,4367,apartment,apartment,219000,1.0,2,,,True,,False
9142265,2000,apartment,penthouse,3800000,0.0,5,,,True,,False
9142429,1640,house,villa,2800000,1.0,6,2252.0,1900.0,True,,False
9143045,4000,apartment,apartment,629500,0.0,8,,,True,,False
9143049,4367,house,house,287000,1.0,3,0.0,,True,,False
9143050,4000,apartment,apartment,314500,0.0,4,,,True,,False
9143051,4000,apartment,apartment,314500,0.0,4,,,True,,False
9143201,4000,house,house,350000,0.0,4,0.0,126.0,True,,False
9143215,8940,house,house,195000,1.0,3,69.0,,True,,False
9143796,1050,apartment,apartment,1700000,1.0,3,,,,,False
9144564,1000,apartment,penthouse,305000,1.0,1,,,,,False
9145022,6840,house,house,295000,1.0,3,1375.0,1300.0,True,,True
9145184,8370,apartment,apartment,169000,1.0,2,,,,,False
9145921,1200,apartment,triplex,520000,1.0,4,,,,,False
9145936,8300,house,town house,972000,1.0,4,154.0,,True,,False
9148063,6900,house,house,850000,1.0,20,2800.0,,True,,False
9148089,7141,house,house,150000,0.0,3,190.0,,True,,False
9148148,1050,apartment,apartment,890000,0.0,4,,,True,,False
9148424,8570,house,apartment block,1845000,1.0,13,898.0,,,,True
9149791,1000,house,house,4000000,1.0,3,1961.0,,True,,False
9150185,1050,apartment,apartment,750000,1.0,3,,,True,,False
9150300,1471,house,house,325000,1.0,3,950.0,,True,,False
9150361,1470,house,house,325000,1.0,3,950.0,,True,,False
9150600,4845,apartment,penthouse,270000,1.0,2,,,True,,False
9150880,1070,apartment,duplex,240000,1.0,1,,,True,,False
9151008,6840,house,house,225000,0.0,3,150.0,,True,,False
9153092,9120,apartment,service flat,172500,1.0,1,,400.0,True,,False
9153423,1325,apartment,duplex,265000,1.0,2,,,True,,True
9153919,1160,apartment,service flat,265000,1.0,2,,,True,,True
9154011,8400,apartment,apartment,525000,1.0,2,,,True,,False
9154765,2845,house,mixed use building,470000,1.0,0,180.0,82.0,True,,False
9155407,1390,house,house,1650000,0.0,4,5857.0,51.0,True,True,False
9155815,1120,house,exceptional property,795000,1.0,3,242.0,70.0,True,,False
9155868,7804,house,farmhouse,750000,1.0,6,6000.0,5600.0,True,,False
9156516,4837,house,house,275000,0.0,7,797.0,,,,False
9156889,1050,apartment,apartment,2500000,1.0,4,,,True,,False
9157256,1300,house,house,795000,1.0,5,2580.0,2580.0,True,,False
9157768,9400,apartment,apartment,260000,1.0,2,,,True,,True
9157943,7800,house,other property,265000,0.0,4,283.0,,True,,False
9157970,8870,apartment,apartment,195000,1.0,3,,,True,,False
9158790,4000,house,apartment block,314500,0.0,4,5.0,,True,,False
9158791,4000,house,house,314500,0.0,4,5.0,,True,,False
9158792,4000,house,apartment block,314500,0.0,4,5.0,,True,,False
9158793,4000,house,house,314500,0.0,4,5.0,,True,,False
9158794,4000,house,apartment block,629500,0.0,8,0.0,,True,,False
9158795,4000,house,house,629500,0.0,8,0.0,,True,,False
9159079,8450,apartment,apartment,119500,0.0,2,,,,,False
9161187,1040,apartment,ground floor,349000,1.0,1,,90.0,True,,False
9161580,8420,apartment,apartment,595000,1.0,3,,,True,,False
9161632,4000,house,house,249000,0.0,3,0.0,,,,False
9161634,4000,house,apartment block,249000,0.0,3,0.0,,,,False
9161846,4100,house,house,128000,0.0,4,0.0,,True,,False
9162472,8900,apartment,apartment,245000,1.0,2,,,True,,False
9162661,8400,apartment,apartment,269000,1.0,2,,,True,,False
9162837,1160,apartment,apartment,1125000,1.0,4,,240.0,True,,False
9163275,1190,house,house,4950000,1.0,7,4895.0,19.0,True,True,False
9163342,1325,apartment,duplex,265000,1.0,2,,,True,,True
9164505,9690,apartment,apartment,275000,1.0,3,,,True,,True
9165106,2000,apartment,service flat,1200000,1.0,2,,,True,True,False
9165517,1325,apartment,duplex,265000,1.0,2,,,True,,True
9165813,7020,apartment,apartment,188000,1.0,2,,,True,,True
9166210,2060,apartment,apartment,289000,1.0,2,,,True,,False
9166429,1020,house,villa,1295000,1.0,4,1642.0,1000.0,True,,False
9167173,3080,house,exceptional property,4950000,1.0,6,20066.0,20066.0,True,True,False
9167502,1050,apartment,penthouse,2500000,1.0,4,,,True,,True
9167503,2950,house,house,5100000,1.0,9,6335.0,,True,True,False
9167818,1970,house,villa,2750000,1.0,9,8000.0,,True,,False
9168388,1700,apartment,duplex,349000,1.0,2,,1500.0,,,False
9169018,1000,apartment,penthouse,1260000,1.0,2,,,True,,True
9169056,1970,house,villa,2750000,1.0,7,7925.0,7700.0,True,,False
9169253,7830,house,house,180000,0.0,3,240.0,,True,,False
9169342,1180,house,house,1980000,1.0,6,1300.0,1000.0,True,,False
9170162,1080,apartment,apartment,198500,0.0,2,,,,,True
9170255,8755,house,house,399000,1.0,3,619.0,,True,,False
9170278,1348,apartment,apartment,589494,1.0,3,,,True,True,True
9170524,4900,house,house,699000,0.0,9,0.0,,,,False
9170531,4900,apartment,apartment,699000,0.0,9,,,,,False
9170533,4900,house,apartment block,699000,0.0,9,0.0,,,,False
9171969,6890,house,house,200000,0.0,2,1188.0,1100.0,True,,False
9172507,1070,apartment,penthouse,310000,1.0,2,,,True,,False
9173442,1140,apartment,apartment,175000,1.0,1,,,,,False
9173904,1150,apartment,apartment,670000,1.0,3,,,True,,False
9174652,4020,apartment,loft,192000,1.0,1,,,,,True
9174653,4020,apartment,loft,192000,1.0,2,,,,,False
9175005,1640,house,house,950000,1.0,3,253.0,,True,,False
9175772,1180,apartment,apartment,495000,1.0,3,,,True,,False
9175790,8400,house,house,319000,1.0,3,222.0,,True,,False
9175955,8470,house,house,279000,1.0,3,603.0,,,,False
9175999,1301,house,house,450000,1.0,3,1001.0,,True,,False
9176154,8531,house,house,229000,0.0,4,500.0,1.0,True,,False
9176280,8300,apartment,duplex,1200000,1.0,3,,,,,False
9176354,4020,house,apartment block,269000,0.0,5,180.0,,,,False
9176361,4430,apartment,apartment,202500,1.0,2,,,True,,False
9177052,1180,house,house,2950000,1.0,5,2630.0,2000.0,True,,False
9177156,9500,apartment,service flat,399000,1.0,2,,,True,,False
9177166,4100,house,house,170000,1.0,5,461.0,220.0,True,,False
9177425,4000,house,apartment block,470000,0.0,5,103.0,,True,,False
9177519,1180,apartment,apartment,299000,1.0,2,,,,,False
9177725,6640,house,house,140000,0.0,3,706.0,,,,False
9177839,1200,apartment,penthouse,555000,1.0,2,,,True,,False
9179054,2610,house,house,3995000,1.0,6,2829.0,880.0,True,True,False
9179243,1050,apartment,flat studio,280000,1.0,0,,,,,False
9179427,3770,house,house,229900,0.0,3,786.0,435.0,,,False
9179522,1000,apartment,apartment,695000,1.0,3,,,True,,False
9180291,6600,house,house,215000,0.0,3,1800.0,,,,False
9180596,8400,apartment,flat studio,178000,1.0,0,,,True,,False
9180859,1150,house,house,1950000,1.0,6,513.0,513.0,True,,False
9181119,7181,apartment,apartment,165000,0.0,2,,,,,False
9181612,6600,apartment,apartment,245000,1.0,2,,,True,,True
9181689,8430,apartment,apartment,600000,1.0,3,,,,,False
9181902,2000,apartment,apartment,114500,1.0,1,,,,,False
9182270,6600,house,house,190000,0.0,2,0.0,,,,False
9182418,1430,house,villa,295000,0.0,4,1300.0,,,,True
9182433,1325,apartment,duplex,265000,1.0,2,,,True,,True
9183835,1560,house,exceptional property,2700000,1.0,12,10002.0,10002.0,,,True
9184266,4020,house,apartment block,220000,0.0,3,470.0,,True,,False
9184268,4020,house,town house,130000,0.0,2,91.0,,,,False
9184606,2060,apartment,apartment,229000,0.0,2,,,True,,False
9184747,3090,house,mixed use building,500000,1.0,4,435.0,,True,,True
9184827,7000,apartment,apartment,115000,0.0,2,,,,,False
9184850,2060,apartment,ground floor,275000,0.0,4,,60.0,,,False
9184980,2000,apartment,kot,133000,1.0,1,,,,,False
9185065,1420,apartment,apartment,220000,1.0,2,,,True,,False
9185408,1770,house,house,349000,1.0,4,0.0,,True,,True
9185428,8530,apartment,apartment,210000,1.0,3,,,True,,False
9185441,1070,apartment,apartment,349000,0.0,3,,,True,,True
9186411,1300,apartment,apartment,195000,0.0,2,,,True,,False
9186588,1000,apartment,apartment,520000,1.0,3,,,True,,False
9186612,5650,house,house,249000,1.0,6,490.0,,,,False
9186737,1070,house,apartment block,795000,0.0,8,162.0,12.0,True,,True
9187679,6600,house,house,200000,0.0,3,890.0,,,,False
9187920,7950,house,house,170000,0.0,2,492.0,,,,False
9188048,9700,apartment,apartment,538000,0.0,3,,,True,,False
9188414,8301,house,house,1750000,1.0,6,410.0,410.0,True,,False
9188753,3640,house,mixed use building,299000,0.0,4,401.0,,True,,False
9189313,1315,house,house,325000,1.0,3,620.0,,,,False
9189569,1420,house,town house,400000,1.0,4,292.0,,True,,False
9189570,1400,house,house,225000,0.0,2,270.0,,True,,False
9189571,6060,house,house,69900,1.0,2,67.0,,,,False
9189890,7090,apartment,apartment,177500,0.0,1,,,True,,False
9189931,7700,apartment,apartment,140000,1.0,2,,,,,False
9189980,4040,house,mixed use building,359000,0.0,3,740.0,300.0,True,,False
9190765,1050,apartment,ground floor,190000,0.0,1,,40.0,True,,False
9190901,8370,house,house,155000,0.0,1,49.0,,,,False
9191358,1090,house,house,595000,1.0,3,198.0,70.0,True,,False
9191784,8310,apartment,apartment,285000,1.0,2,,,True,,False
9191865,4000,house,apartment block,289000,0.0,5,144.0,70.0,True,,False
9191868,4000,house,house,289000,0.0,5,144.0,70.0,True,,False
9192916,1050,apartment,apartment,612000,1.0,3,,,True,,False
9193812,4000,apartment,duplex,459000,1.0,4,,,True,,False
9194880,4000,apartment,apartment,799000,1.0,4,,,True,,False
9194913,1180,apartment,service flat,185000,1.0,1,,,True,,False
9195074,1050,apartment,apartment,830000,1.0,2,,,,,False
9195141,8620,apartment,apartment,465000,1.0,3,,,True,,True
9195328,7760,apartment,apartment,372500,1.0,2,,,,,True
9195348,1180,apartment,apartment,380000,1.0,3,,,True,,False
9195392,9900,apartment,apartment,239000,1.0,2,,,True,,False
9195755,1640,house,villa,2750000,0.0,5,6500.0,,,True,False
9196041,8300,apartment,apartment,585000,1.0,2,,,True,,False
9197034,2910,house,house,272000,0.0,5,0.0,,,,True
